# nprocs, nthreads, total, comm, grid, idle, write
4,24,5.371439,0.044939,1.780670,0.055592,3.559191
4,24,5.155147,0.038233,1.775508,0.049333,3.347010
4,24,5.009822,0.038684,1.780214,0.049717,3.201678
4,25,4.685878,0.045550,1.686005,0.056862,2.966180
4,25,5.009251,0.042690,1.684204,0.053788,3.291333
4,25,5.059195,0.040630,1.681384,0.051813,3.343086
4,25,4.872133,0.038659,1.680989,0.048214,3.159933
4,25,5.251342,0.040806,1.682461,0.052438,3.534635
4,26,5.174409,0.035431,1.638283,0.046787,3.503835
4,26,5.102845,0.044405,1.648758,0.056302,3.421491
4,26,5.590882,0.043532,1.645105,0.053584,3.912322
4,26,5.110793,0.040169,1.642906,0.053481,3.432705
4,26,5.444755,0.040727,1.647238,0.053756,3.766465
4,27,4.982924,0.038493,1.578666,0.049199,3.370072
4,27,5.235584,0.042659,1.582208,0.053208,3.619534
4,27,5.260836,0.036989,1.580250,0.048194,3.649452
4,27,4.789195,0.039836,1.579110,0.047225,3.178571
4,27,4.967882,0.042719,1.585072,0.054752,3.352023
4,28,4.733074,0.037039,1.510956,0.048227,3.188117
4,28,4.880808,0.042429,1.518600,0.053562,3.331770
4,28,5.196634,0.040736,1.519958,0.050369,3.650820
4,28,5.069546,0.039798,1.518434,0.049199,3.523912
4,28,5.264813,0.036149,1.515448,0.046028,3.721878
4,29,5.527426,0.037147,1.478440,0.046347,4.019800
4,29,5.865426,0.038219,1.479983,0.048859,4.355788
4,29,4.799029,0.035184,1.474884,0.045108,3.293167
4,29,4.968620,0.045112,1.485550,0.054555,3.451808
4,29,4.819134,0.037158,1.481319,0.046617,3.311993
4,30,5.315356,0.046062,1.423364,0.055692,3.862874
4,30,5.174715,0.039019,1.415443,0.048736,3.728713
4,30,4.615395,0.037311,1.417367,0.046560,3.171828
4,30,4.615205,0.037511,1.415352,0.047210,3.171085
4,30,4.776581,0.039945,1.419094,0.049542,3.330123
4,31,5.333338,0.039091,1.381564,0.048577,3.923818
4,31,5.097830,0.040402,1.385282,0.050145,3.684428
4,31,5.429328,0.039195,1.383259,0.048211,4.018101
4,31,6.311294,0.036237,1.378870,0.045303,4.902769
4,31,5.733808,0.052317,1.396045,0.079219,4.290368
4,32,5.539847,0.048153,1.357109,0.057621,4.155716
4,32,5.818779,0.039659,1.348843,0.048834,4.443325
4,32,5.346589,0.041259,1.348857,0.051150,3.969886
4,32,4.808677,0.037867,1.345024,0.047136,3.435067
4,32,5.553682,0.036287,1.344312,0.047141,4.180169
4,33,4.797083,0.049651,1.294937,0.058278,3.473616
4,33,4.812979,0.038491,1.291379,0.047853,3.500942
4,33,4.752033,0.039395,1.283706,0.048813,3.439466
4,33,5.259997,0.038727,1.284798,0.060569,3.935100
4,33,5.102945,0.041214,1.287705,0.050002,3.788092
4,34,5.187575,0.040477,1.260949,0.050458,3.908024
