(p: 0, t: 51) Comm: 0.000000, Grid: 0.331596, Idle: 0.073537
(p: 0, t: 15) Comm: 0.000000, Grid: 0.331857, Idle: 0.073276
(p: 0, t: 38) Comm: 0.000000, Grid: 0.331982, Idle: 0.073146
(p: 0, t: 17) Comm: 0.000000, Grid: 0.331595, Idle: 0.073539
(p: 0, t: 29) Comm: 0.000000, Grid: 0.331631, Idle: 0.073501
(p: 0, t: 36) Comm: 0.000000, Grid: 0.331660, Idle: 0.073475
(p: 0, t: 3) Comm: 0.000000, Grid: 0.331619, Idle: 0.073513
(p: 0, t: 21) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 61) Comm: 0.000000, Grid: 0.331636, Idle: 0.073499
(p: 0, t: 32) Comm: 0.000000, Grid: 0.331626, Idle: 0.073498
(p: 0, t: 31) Comm: 0.000000, Grid: 0.331843, Idle: 0.073290
(p: 0, t: 5) Comm: 0.000000, Grid: 0.331818, Idle: 0.073315
(p: 0, t: 53) Comm: 0.000000, Grid: 0.331811, Idle: 0.073314
(p: 0, t: 25) Comm: 0.000000, Grid: 0.331629, Idle: 0.073500
(p: 0, t: 6) Comm: 0.000000, Grid: 0.331666, Idle: 0.073481
(p: 0, t: 28) Comm: 0.000000, Grid: 0.331664, Idle: 0.073458
(p: 0, t: 44) Comm: 0.000000, Grid: 0.331675, Idle: 0.073455
(p: 0, t: 60) Comm: 0.000000, Grid: 0.331672, Idle: 0.073456
(p: 0, t: 16) Comm: 0.000000, Grid: 0.331623, Idle: 0.073499
(p: 0, t: 48) Comm: 0.000000, Grid: 0.331633, Idle: 0.073491
(p: 0, t: 0) Comm: 0.007378, Grid: 0.331595, Idle: 0.065647
(p: 0, t: 20) Comm: 0.000000, Grid: 0.331660, Idle: 0.073471
(p: 0, t: 1) Comm: 0.000000, Grid: 0.331667, Idle: 0.073462
(p: 0, t: 52) Comm: 0.000000, Grid: 0.331674, Idle: 0.073459
(p: 0, t: 57) Comm: 0.000000, Grid: 0.331830, Idle: 0.073298
(p: 0, t: 37) Comm: 0.000000, Grid: 0.331901, Idle: 0.073222
(p: 0, t: 27) Comm: 0.000000, Grid: 0.331832, Idle: 0.073298
(p: 0, t: 39) Comm: 0.000000, Grid: 0.331699, Idle: 0.073438
(p: 0, t: 55) Comm: 0.000000, Grid: 0.331621, Idle: 0.073494
(p: 0, t: 10) Comm: 0.000000, Grid: 0.331634, Idle: 0.073496
(p: 0, t: 59) Comm: 0.000000, Grid: 0.331632, Idle: 0.073501
(p: 0, t: 43) Comm: 0.000000, Grid: 0.331685, Idle: 0.073445
(p: 0, t: 8) Comm: 0.000000, Grid: 0.331560, Idle: 0.073571
(p: 0, t: 18) Comm: 0.000000, Grid: 0.331553, Idle: 0.073573
(p: 0, t: 50) Comm: 0.000000, Grid: 0.331565, Idle: 0.073563
(p: 0, t: 33) Comm: 0.000000, Grid: 0.331634, Idle: 0.073502
(p: 0, t: 7) Comm: 0.000000, Grid: 0.331627, Idle: 0.073502
(p: 0, t: 24) Comm: 0.000000, Grid: 0.331670, Idle: 0.073461
(p: 0, t: 56) Comm: 0.000000, Grid: 0.331677, Idle: 0.073450
(p: 0, t: 2) Comm: 0.000000, Grid: 0.331663, Idle: 0.073466
(p: 0, t: 40) Comm: 0.000000, Grid: 0.331679, Idle: 0.073454
(p: 0, t: 47) Comm: 0.000000, Grid: 0.331700, Idle: 0.073425
(p: 0, t: 23) Comm: 0.000000, Grid: 0.331822, Idle: 0.073311
(p: 0, t: 54) Comm: 0.000000, Grid: 0.331704, Idle: 0.073422
(p: 0, t: 42) Comm: 0.000000, Grid: 0.331783, Idle: 0.073339
(p: 0, t: 30) Comm: 0.000000, Grid: 0.331745, Idle: 0.073391
(p: 0, t: 14) Comm: 0.000000, Grid: 0.331745, Idle: 0.073374
(p: 0, t: 22) Comm: 0.000000, Grid: 0.331956, Idle: 0.073170
(p: 0, t: 11) Comm: 0.000000, Grid: 0.331943, Idle: 0.073181
(p: 0, t: 63) Comm: 0.007226, Grid: 0.331888, Idle: 0.065468
(p: 0, t: 41) Comm: 0.000000, Grid: 0.331886, Idle: 0.073244
(p: 0, t: 26) Comm: 0.000000, Grid: 0.331822, Idle: 0.073297
(p: 0, t: 46) Comm: 0.000000, Grid: 0.331878, Idle: 0.073246
(p: 0, t: 58) Comm: 0.000000, Grid: 0.331789, Idle: 0.073336
(p: 0, t: 4) Comm: 0.000000, Grid: 0.331831, Idle: 0.073300
(p: 0, t: 9) Comm: 0.000000, Grid: 0.331846, Idle: 0.073273
(p: 0, t: 19) Comm: 0.000000, Grid: 0.331827, Idle: 0.073302
(p: 0, t: 62) Comm: 0.000000, Grid: 0.331890, Idle: 0.073228
(p: 0, t: 45) Comm: 0.000000, Grid: 0.331832, Idle: 0.073294
(p: 0, t: 12) Comm: 0.000000, Grid: 0.331892, Idle: 0.073242
(p: 0, t: 35) Comm: 0.000000, Grid: 0.331837, Idle: 0.073288
(p: 0, t: 49) Comm: 0.000000, Grid: 0.331818, Idle: 0.073309
(p: 0, t: 34) Comm: 0.000000, Grid: 0.331598, Idle: 0.073534
(p: 0, t: 13) Comm: 0.000000, Grid: 0.331632, Idle: 0.073502
Elapsed time: 0.422938 s
# nprocs, nthreads, total, procrank, thid, comm, grid, idle, write
4,9,2.359001,3,7,0.000000,1.881188,0.091057,0.385422
4,9,2.359004,3,3,0.000000,1.881856,0.090384,0.385424
4,9,2.358946,0,5,0.000000,1.896057,0.076135,0.385423
4,9,2.358997,2,1,0.000000,1.880546,0.091691,0.385421
4,9,2.358997,2,3,0.000000,1.882232,0.090012,0.385423
4,9,2.358996,2,4,0.000000,1.882426,0.089808,0.385424
4,9,2.358998,2,8,0.011720,1.881992,0.077946,0.385425
4,9,2.358942,0,2,0.000000,1.895069,0.077113,0.385422
4,9,2.358944,0,6,0.000000,1.894403,0.077782,0.385423
4,9,2.359003,3,6,0.000000,1.882182,0.090056,0.385425
4,9,2.359008,3,2,0.000000,1.882336,0.089912,0.385427
4,9,2.359001,2,7,0.000000,1.881932,0.090282,0.385425
4,9,2.359002,2,6,0.000000,1.881242,0.090999,0.385429
4,9,2.359004,2,5,0.000000,1.880842,0.091403,0.385430
4,9,2.359005,3,8,0.029557,1.882825,0.059377,0.385427
4,9,2.359007,3,4,0.000000,1.881327,0.090920,0.385428
4,9,2.359009,3,0,0.031266,1.880160,0.060178,0.385428
4,9,2.359007,2,2,0.000000,1.881472,0.090765,0.385434
4,9,2.359009,2,0,0.048441,1.882381,0.040687,0.385434
4,9,2.359010,3,1,0.000000,1.881623,0.090607,0.385429
4,10,2.118933,0,0,0.028280,1.694242,0.043148,0.351370
4,10,2.118933,0,4,0.000000,1.695539,0.070698,0.351370
4,10,2.118991,1,4,0.000000,1.687900,0.078376,0.351377
4,10,2.118990,1,6,0.000000,1.688125,0.078157,0.351378
4,10,2.118992,1,3,0.000000,1.687285,0.078990,0.351379
4,10,2.118988,1,5,0.000000,1.687792,0.078494,0.351375
4,10,2.118934,0,3,0.000000,1.694687,0.071540,0.351371
4,10,2.118992,1,1,0.000000,1.688215,0.078058,0.351378
4,10,2.118992,1,8,0.000000,1.687917,0.078363,0.351380
4,10,2.118933,0,8,0.000000,1.694614,0.071625,0.351370
4,10,2.118934,0,7,0.000000,1.694387,0.071841,0.351370
4,10,2.118993,1,7,0.000000,1.687577,0.078709,0.351380
4,10,2.118995,1,0,0.030371,1.686968,0.048332,0.351382
4,10,2.118997,1,2,0.000000,1.688081,0.078199,0.351382
4,10,2.118999,1,9,0.014973,1.689285,0.061540,0.351385
4,10,2.118969,2,1,0.000000,1.682635,0.083625,0.351377
4,10,2.118971,2,7,0.000000,1.682746,0.083504,0.351379
4,10,2.118934,0,6,0.000000,1.693848,0.072385,0.351372
4,10,2.118935,0,9,0.009798,1.697439,0.058393,0.351371
4,10,2.118980,3,2,0.000000,1.684892,0.081378,0.351385
4,10,2.118980,3,3,0.000000,1.683800,0.082468,0.351386
4,10,2.118935,0,5,0.000000,1.695486,0.070746,0.351371
4,10,2.118932,0,1,0.000000,1.694063,0.072166,0.351369
4,10,2.118972,2,8,0.000000,1.683258,0.082995,0.351380
4,10,2.118972,2,0,0.039565,1.682081,0.044059,0.351380
4,10,2.118973,2,3,0.000000,1.682917,0.083321,0.351381
4,10,2.118983,3,8,0.000000,1.684326,0.081936,0.351389
4,10,2.118985,3,5,0.000000,1.684447,0.081810,0.351391
4,10,2.118987,3,9,0.020321,1.685794,0.059657,0.351393
4,10,2.118974,2,4,0.000000,1.683395,0.082856,0.351381
4,10,2.118982,2,9,0.013187,1.684757,0.067726,0.351390
4,10,2.118935,0,2,0.000000,1.694073,0.072160,0.351371
4,10,2.118986,3,4,0.000000,1.684195,0.082054,0.351393
4,10,2.118990,3,1,0.000000,1.684333,0.081915,0.351395
4,10,2.118981,2,6,0.000000,1.682632,0.083613,0.351391
4,10,2.118990,3,0,0.027801,1.684979,0.052810,0.351396
4,10,2.118983,2,2,0.000000,1.682412,0.083837,0.351391
4,10,2.118990,3,7,0.000000,1.683511,0.082749,0.351397
4,10,2.118992,3,6,0.000000,1.684587,0.081664,0.351397
4,10,2.118983,2,5,0.000000,1.683527,0.082724,0.351392
4,11,1.869641,0,9,0.000000,1.560272,0.074747,0.233284
4,11,1.869642,0,10,0.010677,1.561413,0.062361,0.233284
4,11,1.869645,1,4,0.000000,1.557439,0.077587,0.233282
4,11,1.869653,1,1,0.000000,1.558122,0.076909,0.233288
4,11,1.869651,1,0,0.026962,1.558203,0.049276,0.233289
4,11,1.869652,1,10,0.014289,1.558077,0.062167,0.233292
4,11,1.869656,1,2,0.000000,1.557919,0.077113,0.233291
4,11,1.869642,0,2,0.000000,1.558915,0.076112,0.233287
4,11,1.869642,0,8,0.000000,1.561019,0.073996,0.233285
4,11,1.869657,1,8,0.000000,1.557222,0.077790,0.233294
4,11,1.869655,1,6,0.000000,1.557840,0.077176,0.233293
4,11,1.869655,1,3,0.000000,1.556095,0.078922,0.233293
4,11,1.869656,1,5,0.000000,1.556747,0.078285,0.233293
4,11,1.869660,2,4,0.000000,1.553420,0.081607,0.233293
4,11,1.869662,2,3,0.000000,1.551775,0.083266,0.233297
4,11,1.869640,0,7,0.000000,1.558616,0.076405,0.233287
4,11,1.869640,0,0,0.028503,1.559603,0.046355,0.233285
4,11,1.869641,0,4,0.000000,1.560495,0.074533,0.233283
4,11,1.869656,1,9,0.000000,1.557711,0.077310,0.233295
4,11,1.869658,1,7,0.000000,1.556917,0.078094,0.233296
4,11,1.869663,3,4,0.000000,1.553368,0.081672,0.233287
4,11,1.869676,3,6,0.000000,1.553537,0.081513,0.233297
4,11,1.869667,3,8,0.000000,1.553217,0.081834,0.233287
4,11,1.869641,0,3,0.000000,1.560101,0.074917,0.233285
4,11,1.869637,0,6,0.000000,1.559487,0.075536,0.233284
4,11,1.869663,2,1,0.000000,1.551471,0.083561,0.233297
4,11,1.869665,2,2,0.000000,1.552557,0.082485,0.233299
4,11,1.869640,0,5,0.000000,1.560640,0.074374,0.233284
4,11,1.869642,0,1,0.000000,1.559477,0.075548,0.233285
4,11,1.869663,3,7,0.000000,1.553139,0.081910,0.233286
4,11,1.869665,3,5,0.000000,1.552363,0.082668,0.233288
4,11,1.869664,2,5,0.000000,1.553347,0.081689,0.233298
4,11,1.869666,2,8,0.000000,1.553561,0.081463,0.233300
4,11,1.869668,3,0,0.028611,1.551420,0.054429,0.233291
4,11,1.869669,3,10,0.017846,1.554480,0.062242,0.233291
4,11,1.869669,2,7,0.000000,1.552442,0.082578,0.233304
4,11,1.869670,3,9,0.000000,1.552860,0.082185,0.233293
4,11,1.869667,2,9,0.000000,1.554171,0.080859,0.233302
4,11,1.869671,2,10,0.010317,1.553595,0.070540,0.233305
4,11,1.869674,3,3,0.000000,1.552672,0.082380,0.233296
4,11,1.869675,3,1,0.000000,1.553683,0.081373,0.233295
4,11,1.869668,2,6,0.000000,1.551762,0.083263,0.233305
4,11,1.869664,3,2,0.000000,1.553411,0.081638,0.233286
4,11,1.869671,2,0,0.034347,1.553306,0.046833,0.233306
4,12,1.722757,0,3,0.000000,1.444920,0.074670,0.201841
4,12,1.722758,0,11,0.009339,1.448117,0.061526,0.201840
4,12,1.722760,0,7,0.000000,1.444869,0.074714,0.201841
4,12,1.722749,1,4,0.000000,1.438387,0.081193,0.201837
4,12,1.722754,1,1,0.000000,1.438556,0.081026,0.201840
4,12,1.722753,1,6,0.000000,1.438479,0.081098,0.201841
4,12,1.722757,1,2,0.000000,1.438620,0.080953,0.201844
4,12,1.722758,1,0,0.029886,1.437289,0.051698,0.201845
4,12,1.722760,0,8,0.000000,1.445753,0.073840,0.201840
4,12,1.722757,0,4,0.000000,1.446612,0.072976,0.201838
4,12,1.722760,1,8,0.000000,1.438351,0.081220,0.201847
4,12,1.722758,1,7,0.000000,1.437640,0.081941,0.201847
4,12,1.722759,0,10,0.000000,1.444799,0.074787,0.201842
4,12,1.722758,0,2,0.000000,1.445084,0.074510,0.201839
4,12,1.722762,1,9,0.000000,1.438345,0.081233,0.201848
4,12,1.722762,1,5,0.000000,1.438392,0.081189,0.201849
4,12,1.722763,1,10,0.000000,1.438118,0.081447,0.201850
4,12,1.722765,1,11,0.012351,1.439571,0.067161,0.201852
4,12,1.722786,3,0,0.025179,1.422292,0.071544,0.201848
4,12,1.722788,3,8,0.000000,1.421506,0.098099,0.201851
4,12,1.722764,1,3,0.000000,1.438082,0.081503,0.201852
4,12,1.722755,0,6,0.000000,1.444946,0.074639,0.201840
4,12,1.722782,2,7,0.000000,1.419815,0.099795,0.201842
4,12,1.722784,2,5,0.000000,1.420390,0.099210,0.201844
4,12,1.722785,2,9,0.000000,1.420520,0.099087,0.201844
4,12,1.722757,0,5,0.000000,1.444133,0.075449,0.201841
4,12,1.722758,0,9,0.000000,1.446354,0.073237,0.201841
4,12,1.722785,2,11,0.011176,1.421829,0.086003,0.201846
4,12,1.722787,2,4,0.000000,1.420420,0.099191,0.201846
4,12,1.722785,3,6,0.000000,1.422260,0.097345,0.201848
4,12,1.722790,3,10,0.000000,1.420985,0.098615,0.201853
4,12,1.722792,3,9,0.000000,1.421349,0.098249,0.201854
4,12,1.722757,0,0,0.024956,1.445158,0.048888,0.201840
4,12,1.722756,0,1,0.000000,1.444975,0.074611,0.201840
4,12,1.722793,3,2,0.000000,1.422187,0.097414,0.201854
4,12,1.722790,2,2,0.000000,1.419584,0.100015,0.201850
4,12,1.722790,2,8,0.000000,1.419988,0.099621,0.201850
4,12,1.722793,2,10,0.000000,1.419933,0.099677,0.201854
4,12,1.722796,2,3,0.000000,1.419856,0.099755,0.201855
4,12,1.722795,3,3,0.000000,1.421021,0.098592,0.201856
4,12,1.722794,3,1,0.000000,1.422162,0.097444,0.201855
4,12,1.722796,3,5,0.000000,1.421519,0.098078,0.201860
4,12,1.722796,2,1,0.000000,1.419458,0.100158,0.201855
4,12,1.722795,2,0,0.050187,1.418992,0.049864,0.201855
4,12,1.722799,3,11,0.032707,1.422702,0.063681,0.201860
4,12,1.722798,3,4,0.000000,1.421403,0.098209,0.201860
4,12,1.722796,2,6,0.000000,1.419388,0.100218,0.201856
4,12,1.722800,3,7,0.000000,1.420631,0.098976,0.201862
4,13,1.667305,0,5,0.000000,1.381419,0.072434,0.212117
4,13,1.667303,0,4,0.000000,1.381704,0.072147,0.212113
4,13,1.667301,0,3,0.000000,1.380657,0.073202,0.212114
4,13,1.667311,1,0,0.035752,1.363410,0.054104,0.212118
4,13,1.667311,1,8,0.000000,1.364512,0.089358,0.212116
4,13,1.667311,1,12,0.012491,1.365947,0.074920,0.212115
4,13,1.667312,1,1,0.000000,1.364646,0.089211,0.212115
4,13,1.667315,1,11,0.000000,1.364519,0.089346,0.212119
4,13,1.667316,1,4,0.000000,1.364534,0.089336,0.212119
4,13,1.667303,0,11,0.000000,1.381724,0.072131,0.212115
4,13,1.667304,0,10,0.000000,1.380172,0.073691,0.212115
4,13,1.667315,1,10,0.000000,1.363799,0.090061,0.212119
4,13,1.667314,1,6,0.000000,1.364794,0.089066,0.212120
4,13,1.667317,1,7,0.000000,1.364296,0.089565,0.212122
4,13,1.667304,0,8,0.000000,1.381684,0.072174,0.212115
4,13,1.667316,1,5,0.000000,1.364574,0.089284,0.212121
4,13,1.667317,1,3,0.000000,1.364020,0.089848,0.212123
4,13,1.667292,2,1,0.000000,1.349597,0.104244,0.212116
4,13,1.667294,2,8,0.000000,1.350425,0.103422,0.212118
4,13,1.667301,0,1,0.000000,1.379939,0.073910,0.212115
4,13,1.667301,0,12,0.009136,1.383909,0.060222,0.212113
4,13,1.667319,1,9,0.000000,1.364580,0.089285,0.212124
4,13,1.667322,1,2,0.000000,1.364649,0.089220,0.212125
4,13,1.667351,3,0,0.025643,1.348619,0.079043,0.212133
4,13,1.667350,3,9,0.000000,1.348183,0.105709,0.212132
4,13,1.667356,3,5,0.000000,1.348264,0.105627,0.212138
4,13,1.667358,3,1,0.000000,1.348694,0.105191,0.212138
4,13,1.667304,0,2,0.000000,1.379838,0.074019,0.212116
4,13,1.667294,2,9,0.000000,1.351015,0.102832,0.212118
4,13,1.667294,2,4,0.000000,1.351400,0.102441,0.212119
4,13,1.667305,0,9,0.000000,1.379993,0.073863,0.212114
4,13,1.667358,3,4,0.000000,1.347785,0.106104,0.212138
4,13,1.667299,0,6,0.000000,1.380006,0.073849,0.212114
4,13,1.667303,0,0,0.021714,1.379967,0.051588,0.212116
4,13,1.667294,2,12,0.009563,1.352918,0.090794,0.212119
4,13,1.667296,2,3,0.000000,1.350395,0.103452,0.212120
4,13,1.667302,0,7,0.000000,1.380604,0.073254,0.212115
4,13,1.667358,3,11,0.000000,1.347922,0.105964,0.212139
4,13,1.667297,2,7,0.000000,1.351213,0.102631,0.212121
4,13,1.667360,3,7,0.000000,1.347505,0.106381,0.212140
4,13,1.667359,3,10,0.000000,1.347541,0.106338,0.212141
4,13,1.667360,3,3,0.000000,1.345728,0.108167,0.212142
4,13,1.667297,2,0,0.051352,1.349421,0.052530,0.212121
4,13,1.667298,2,10,0.000000,1.350970,0.102866,0.212123
4,13,1.667361,3,12,0.041908,1.349569,0.061892,0.212141
4,13,1.667360,3,6,0.000000,1.348456,0.105429,0.212142
4,13,1.667363,3,2,0.000000,1.348583,0.105319,0.212143
4,13,1.667296,2,6,0.000000,1.350491,0.103350,0.212122
4,13,1.667298,2,5,0.000000,1.350890,0.102956,0.212122
4,13,1.667361,3,8,0.000000,1.347955,0.105940,0.212143
4,13,1.667298,2,11,0.000000,1.350441,0.103398,0.212122
4,13,1.667300,2,2,0.000000,1.350539,0.103314,0.212123
4,14,1.539682,0,11,0.000000,1.243087,0.077035,0.218229
4,14,1.539684,0,3,0.000000,1.243198,0.076917,0.218231
4,14,1.539667,1,2,0.000000,1.237998,0.082104,0.218225
4,14,1.539664,1,7,0.000000,1.237107,0.083006,0.218223
4,14,1.539668,1,9,0.000000,1.237914,0.082200,0.218225
4,14,1.539686,0,12,0.000000,1.244177,0.075925,0.218231
4,14,1.539666,1,12,0.000000,1.237869,0.082241,0.218224
4,14,1.539667,1,10,0.000000,1.237292,0.082821,0.218226
4,14,1.539668,1,11,0.000000,1.237825,0.082281,0.218225
4,14,1.539670,1,4,0.000000,1.237876,0.082229,0.218229
4,14,1.539682,0,0,0.021703,1.242713,0.055126,0.218231
4,14,1.539682,0,8,0.000000,1.244098,0.076016,0.218230
4,14,1.539672,1,1,0.000000,1.237980,0.082134,0.218228
4,14,1.539670,1,8,0.000000,1.237813,0.082305,0.218228
4,14,1.539671,1,0,0.027087,1.236591,0.055792,0.218230
4,14,1.539702,2,5,0.000000,1.223537,0.096599,0.218241
4,14,1.539707,2,6,0.000000,1.222745,0.097388,0.218244
4,14,1.539683,0,7,0.000000,1.243077,0.077021,0.218229
4,14,1.539684,0,5,0.000000,1.244282,0.075839,0.218232
4,14,1.539675,1,3,0.000000,1.237445,0.082667,0.218234
4,14,1.539674,1,13,0.010862,1.238751,0.069986,0.218234
4,14,1.539712,3,9,0.000000,1.224306,0.095836,0.218236
4,14,1.539727,3,10,0.000000,1.223578,0.096562,0.218251
4,14,1.539716,3,4,0.000000,1.224138,0.096000,0.218239
4,14,1.539683,0,13,0.009774,1.246123,0.063626,0.218232
4,14,1.539686,0,9,0.000000,1.243637,0.076478,0.218232
4,14,1.539678,1,6,0.000000,1.237986,0.082109,0.218238
4,14,1.539682,1,5,0.000000,1.237963,0.082143,0.218238
4,14,1.539706,2,0,0.043529,1.221699,0.054331,0.218245
4,14,1.539687,0,2,0.000000,1.242568,0.077541,0.218233
4,14,1.539714,3,0,0.025557,1.224617,0.069368,0.218239
4,14,1.539715,3,12,0.000000,1.224380,0.095768,0.218241
4,14,1.539685,0,4,0.000000,1.244079,0.076030,0.218232
4,14,1.539685,0,10,0.000000,1.242826,0.077276,0.218230
4,14,1.539707,2,9,0.000000,1.223563,0.096567,0.218245
4,14,1.539710,2,7,0.000000,1.222331,0.097795,0.218248
4,14,1.539684,0,1,0.000000,1.242487,0.077636,0.218230
4,14,1.539719,3,1,0.000000,1.224795,0.095352,0.218243
4,14,1.539717,3,3,0.000000,1.222661,0.097483,0.218243
4,14,1.539682,0,6,0.000000,1.242494,0.077628,0.218230
4,14,1.539712,2,13,0.009540,1.223843,0.086136,0.218249
4,14,1.539712,2,10,0.000000,1.221442,0.098682,0.218250
4,14,1.539720,3,13,0.027025,1.224955,0.067658,0.218246
4,14,1.539726,3,8,0.000000,1.224130,0.096020,0.218252
4,14,1.539712,2,12,0.000000,1.223573,0.096538,0.218250
4,14,1.539728,3,6,0.000000,1.224736,0.095411,0.218253
4,14,1.539728,3,11,0.000000,1.224144,0.096004,0.218253
4,14,1.539728,3,5,0.000000,1.224260,0.095884,0.218253
4,14,1.539713,2,4,0.000000,1.223225,0.096898,0.218252
4,14,1.539714,2,11,0.000000,1.223246,0.096873,0.218252
4,14,1.539715,2,8,0.000000,1.223298,0.096825,0.218253
4,14,1.539719,2,1,0.000000,1.222420,0.097706,0.218257
4,14,1.539730,3,2,0.000000,1.224653,0.095498,0.218253
4,14,1.539712,3,7,0.000000,1.223241,0.096901,0.218237
4,14,1.539722,2,3,0.000000,1.222718,0.097415,0.218259
4,14,1.539722,2,2,0.000000,1.222426,0.097700,0.218260
4,15,1.607067,0,1,0.000000,1.186216,0.078907,0.340622
4,15,1.607066,0,11,0.000000,1.187254,0.077857,0.340622
4,15,1.607060,1,11,0.000000,1.168926,0.096179,0.340624
4,15,1.607075,1,5,0.000000,1.169002,0.096091,0.340641
4,15,1.607061,1,8,0.000000,1.168925,0.096178,0.340626
4,15,1.607062,1,1,0.000000,1.169108,0.095999,0.340625
4,15,1.607060,1,6,0.000000,1.169080,0.096022,0.340626
4,15,1.607065,0,5,0.000000,1.188357,0.076748,0.340622
4,15,1.607067,0,12,0.000000,1.188401,0.076719,0.340623
4,15,1.607062,1,10,0.000000,1.168850,0.096252,0.340627
4,15,1.607065,1,12,0.000000,1.169086,0.096019,0.340627
4,15,1.607069,0,4,0.000000,1.188775,0.076326,0.340624
4,15,1.607069,1,9,0.000000,1.169032,0.096076,0.340632
4,15,1.607067,1,13,0.000000,1.168413,0.096696,0.340632
4,15,1.607068,1,14,0.012092,1.170115,0.082404,0.340632
4,15,1.607066,1,3,0.000000,1.168748,0.096357,0.340632
4,15,1.607070,1,7,0.000000,1.167900,0.097194,0.340634
4,15,1.607069,1,4,0.000000,1.169016,0.096088,0.340634
4,15,1.607082,3,3,0.000000,1.155507,0.109615,0.340623
4,15,1.607091,3,11,0.000000,1.157840,0.107297,0.340630
4,15,1.607084,3,13,0.000000,1.157429,0.107710,0.340624
4,15,1.607064,0,0,0.019774,1.186584,0.058157,0.340623
4,15,1.607063,0,3,0.000000,1.187377,0.077735,0.340622
4,15,1.607070,0,13,0.000000,1.187073,0.078038,0.340624
4,15,1.607074,1,2,0.000000,1.169131,0.095971,0.340636
4,15,1.607061,1,0,0.039194,1.167769,0.057447,0.340624
4,15,1.607091,2,14,0.009930,1.160113,0.094498,0.340632
4,15,1.607091,2,3,0.000000,1.156866,0.108265,0.340632
4,15,1.607092,2,4,0.000000,1.157068,0.108050,0.340634
4,15,1.607067,0,2,0.000000,1.186628,0.078476,0.340623
4,15,1.607068,0,7,0.000000,1.187185,0.077927,0.340623
4,15,1.607092,2,12,0.000000,1.158415,0.106688,0.340633
4,15,1.607087,3,2,0.000000,1.158227,0.106895,0.340620
4,15,1.607088,3,4,0.000000,1.157682,0.107451,0.340624
4,15,1.607085,3,9,0.000000,1.157977,0.107156,0.340623
4,15,1.607069,0,8,0.000000,1.188983,0.076133,0.340624
4,15,1.607068,0,10,0.000000,1.188672,0.076444,0.340625
4,15,1.607095,2,0,0.049835,1.156076,0.058675,0.340638
4,15,1.607085,3,7,0.000000,1.157339,0.107788,0.340624
4,15,1.607062,0,6,0.000000,1.186355,0.078755,0.340622
4,15,1.607094,2,5,0.000000,1.157290,0.107818,0.340636
4,15,1.607067,0,9,0.000000,1.188327,0.076777,0.340625
4,15,1.607089,3,5,0.000000,1.157860,0.107274,0.340625
4,15,1.607064,0,14,0.008204,1.188376,0.067914,0.340624
4,15,1.607098,2,13,0.000000,1.156825,0.108306,0.340639
4,15,1.607101,2,10,0.000000,1.156864,0.108271,0.340641
4,15,1.607086,3,0,0.024559,1.155663,0.084321,0.340627
4,15,1.607086,3,10,0.000000,1.157485,0.107638,0.340626
4,15,1.607091,3,14,0.042774,1.159100,0.062721,0.340628
4,15,1.607100,2,8,0.000000,1.157904,0.107227,0.340640
4,15,1.607092,3,8,0.000000,1.157831,0.107305,0.340629
4,15,1.607092,3,1,0.000000,1.158210,0.106925,0.340629
4,15,1.607099,2,6,0.000000,1.156025,0.109100,0.340642
4,15,1.607102,2,7,0.000000,1.156791,0.108341,0.340642
4,15,1.607104,2,11,0.000000,1.157981,0.107149,0.340643
4,15,1.607091,3,6,0.000000,1.158231,0.106895,0.340630
4,15,1.607086,3,12,0.000000,1.157970,0.107164,0.340621
4,15,1.607105,2,1,0.000000,1.155771,0.109361,0.340645
4,15,1.607104,2,9,0.000000,1.158381,0.106741,0.340642
4,15,1.607104,2,2,0.000000,1.156147,0.108984,0.340644
4,16,1.565051,1,15,0.010819,1.102529,0.076556,0.373328
4,16,1.565055,1,0,0.027715,1.099728,0.062298,0.373330
4,16,1.565053,1,1,0.000000,1.101242,0.089140,0.373329
4,16,1.565056,1,2,0.000000,1.101278,0.089105,0.373331
4,16,1.565055,1,14,0.000000,1.101018,0.089368,0.373331
4,16,1.565031,0,13,0.000000,1.108732,0.081652,0.373324
4,16,1.565027,0,10,0.000000,1.108769,0.081611,0.373322
4,16,1.565031,0,14,0.000000,1.110119,0.080261,0.373324
4,16,1.565032,0,12,0.000000,1.109988,0.080394,0.373324
4,16,1.565055,1,9,0.000000,1.101219,0.089174,0.373332
4,16,1.565057,1,4,0.000000,1.100951,0.089444,0.373332
4,16,1.565055,1,6,0.000000,1.101302,0.089077,0.373333
4,16,1.565058,1,10,0.000000,1.101189,0.089206,0.373335
4,16,1.565060,1,7,0.000000,1.101135,0.089241,0.373337
4,16,1.565061,2,3,0.000000,1.091135,0.099267,0.373327
4,16,1.565060,2,15,0.009267,1.094649,0.085895,0.373329
4,16,1.565026,0,2,0.000000,1.108091,0.082273,0.373322
4,16,1.565030,0,9,0.000000,1.110003,0.080380,0.373322
4,16,1.565062,1,8,0.000000,1.099944,0.090437,0.373338
4,16,1.565063,1,13,0.000000,1.101167,0.089221,0.373339
4,16,1.565062,1,11,0.000000,1.100950,0.089440,0.373339
4,16,1.565063,1,5,0.000000,1.101179,0.089196,0.373339
4,16,1.565065,1,3,0.000000,1.101191,0.089195,0.373341
